jahr	woche	tote100kWeighted	baseline	excess	excessAbs
2022	08	20.374349312338676	23.531292439574692	-0.13415935972673987	-3.1569431272360156
2022	09	20.66971083034995	24.072959554510753	-0.14137226112371004	-3.403248724160804
2022	10	21.22185626301157	23.490826436835324	-0.09658962744136756	-2.268970173823753
2022	11	21.251216736662098	22.47007205541209	-0.054243498451818306	-1.2188553187499913
2022	12	21.062127977158205	21.557762034791626	-0.022990979157925917	-0.4956340576334206
2022	13	20.814441192797307	20.82827734325774	-0.000664296438558365	-0.013836150460431185
2022	14	20.651512458591267	20.34396682368631	0.015117289443614679	0.3075456349049581
2022	15	0	19.713236494415607	-1	-19.713236494415607
2022	16	0	19.252284229274295	-1	-19.252284229274295
2022	17	0	19.21709759704982	-1	-19.21709759704982
2022	18	0	18.675358036057307	-1	-18.675358036057307
2022	19	0	18.997162418337062	-1	-18.997162418337062
2022	20	0	18.515514784699914	-1	-18.515514784699914
2022	21	0	18.157009158711283	-1	-18.157009158711283
2022	22	0	18.330262829175332	-1	-18.330262829175332
2022	23	0	18.149343351045786	-1	-18.149343351045786
2022	24	0	17.62234863745497	-1	-17.62234863745497
2022	25	0	18.005300023050825	-1	-18.005300023050825
2022	26	0	18.111096274606545	-1	-18.111096274606545
2022	27	0	18.737062665717367	-1	-18.737062665717367
2022	28	0	17.945694496930027	-1	-17.945694496930027
2022	29	0	18.37595700948086	-1	-18.37595700948086
2022	30	0	18.96714293236346	-1	-18.96714293236346
2022	31	0	18.6126917583993	-1	-18.6126917583993
2022	32	0	18.2157409520595	-1	-18.2157409520595
2022	33	0	18.051363818179162	-1	-18.051363818179162
2022	34	0	17.822842813320342	-1	-17.822842813320342
2022	35	0	17.996240482169547	-1	-17.996240482169547
2022	36	0	17.560114295559455	-1	-17.560114295559455
2022	37	0	17.817570239599114	-1	-17.817570239599114
2022	38	0	17.868223544470602	-1	-17.868223544470602
2022	39	0	18.01535147576648	-1	-18.01535147576648
2022	40	0	18.23882717792189	-1	-18.23882717792189
2022	41	0	18.928124209951182	-1	-18.928124209951182
2022	42	0	18.852958566786334	-1	-18.852958566786334
2022	43	0	18.856787084216393	-1	-18.856787084216393
2022	44	0	18.760948727085584	-1	-18.760948727085584
2022	45	0	19.206880522252415	-1	-19.206880522252415
2022	46	0	19.277052435424835	-1	-19.277052435424835
2022	47	0	19.43785865913395	-1	-19.43785865913395
2022	48	0	19.593236550193915	-1	-19.593236550193915
2022	49	0	20.06745502486988	-1	-20.06745502486988
2022	50	0	20.049322530596093	-1	-20.049322530596093
2022	51	0	20.436239853742723	-1	-20.436239853742723
2022	52	0	20.074963020916513	-1	-20.074963020916513
