jahr	woche	tote100kWeighted	baseline	excess	excessAbs
2022	10	21.399054423217457	22.386089452500222	-0.04409144488487371	-0.9870350292827652
2022	11	21.493792953265633	21.413339559983008	0.0037571623546741595	0.08045339328262457
2022	12	21.38480330092035	20.543934058863766	0.04093029308054019	0.8408692420565842
2022	13	21.017602499688394	19.848755896323684	0.058887650665359725	1.1688466033647096
2022	14	21.05877587092464	19.387221746255975	0.08621937410869474	1.671554124668667
2022	15	20.442058605461106	18.78615368211506	0.08814496843611552	1.6559049233460463
2022	16	19.675828645233494	18.346879284148148	0.07243462719207883	1.3289493610853462
2022	17	19.475308626635783	18.31334742443996	0.06344887012000511	1.1619612021958226
2022	18	19.33967256556747	17.797085031333182	0.08667641535220172	1.5425875342342863
2022	19	19.342891782153007	18.10375545467022	0.06844636907438595	1.239136327482786
2022	20	18.6329569952511	17.644758959158295	0.056005187624277086	0.988198036092804
2022	21	17.24370725767599	17.303113294448032	-0.003433257111661203	-0.05940603677204237
2022	22	18.038992395098013	17.468219114603446	0.03267495540042775	0.5707732804945671
2022	23	17.981689023942494	17.295807997778844	0.03965591120413281	0.6858810261636492
2022	24	18.558953162192427	16.793597024863065	0.10512078709020689	1.7653561373293627
2022	25	19.021056413524054	17.158538803176366	0.10854756525088849	1.8625176103476875
